Date,Open,High,Low,Close,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2020-08-06,107.46201970975673,111.36269464253704,106.87071514088169,110.86628723144531,202428800
2020-08-07,110.38605018937842,110.84434776897682,107.54607671169924,108.34565734863281,198045600
2020-08-10,109.79612082851325,110.94186486752692,107.26086549559103,109.92044830322266,212403600
2020-08-11,109.18180291672903,109.68153802602951,106.390579904866,106.65142059326172,187902400
2020-08-12,107.74596761374468,110.45430815645663,107.55095084699191,110.19590759277344,165598000
2020-08-13,111.58055905900497,113.15290889313627,111.09056951787859,112.1461181640625,210082000
2020-08-14,111.97058828094455,112.13635327859295,110.23003348739779,112.04615783691406,165565200
2020-08-17,113.17240210150105,113.19678105887246,111.1246961523291,111.75363159179688,119561600
2020-08-18,111.50497642122994,113.11145065744996,111.16856617508924,112.68484497070312,105633600
2020-08-19,113.09437890098116,114.24499562094896,112.73115702960943,112.82622528076172,145538000
2020-08-20,112.86767769232154,115.4443778648386,112.85061167913358,115.32980346679688,126907200
2020-08-21,116.29271066660041,121.7581423853081,116.28052490809851,121.27303314208984,338054800
2020-08-24,125.49276470400675,125.57809477103142,120.85130005912201,122.7234878540039,345937600
2020-08-25,121.59237004026225,122.06285336909471,119.98832854152907,121.71669006347656,211495600
2020-08-26,123.03795523691794,123.83022293693548,121.9677808342838,123.3719253540039,163022400
2020-08-27,123.9765079967238,124.31047816436129,120.74892572684594,121.89710998535156,155552400
2020-08-28,122.87463439456488,123.2939271755795,121.4753699990524,121.69964599609375,187630000
2020-08-31,124.40307797475816,127.7379133155527,122.86242044091328,125.82671356201172,225702700
2020-09-01,129.4541217539587,131.44333179825284,127.27965542096419,130.83876037597656,151948100
2020-09-02,134.1638713290683,134.5441593538075,123.8375762213709,128.1280059814453,200119000
2020-09-03,123.74978578666541,125.6317192300971,117.49939923565937,117.86993408203125,257599600
2020-09-04,117.08009977010788,120.61970534748437,108.1286934708545,117.94793701171875,332607200
2020-09-08,111.11250964380896,116.02700868136228,109.87413739256252,110.01065063476562,231366600
2020-09-09,114.34008654092767,116.17326959342994,112.38988895508609,114.39859008789062,176940500
2020-09-10,117.3628949087768,117.49940814881735,109.69861756632326,110.6639633178711,182274400
2020-09-11,111.71706305037618,112.36063179376235,107.2608620779855,109.2110595703125,180860300
2020-09-14,111.86332602698766,113.04319458206483,109.99113827543115,112.48738861083984,140150100
2020-09-15,115.38343686650313,115.87098624147585,110.78096957645455,112.66291046142578,184642000
2020-09-16,112.36063408677491,113.11145686330157,109.25006664242188,109.33782196044922,154679000
2020-09-17,106.9878355070113,109.40607622888594,106.00298369138476,107.59239196777344,178011000
2020-09-18,107.65090688938564,108.11895013810333,103.4482260852904,104.17955017089844,287104900
2020-09-21,101.93682671673261,107.44613627717712,100.53268210169752,107.33887481689453,195713800
2020-09-22,109.87412593250646,110.04964400266275,106.4417816531773,109.02578735351562,183055400
2020-09-23,108.84051984457511,109.31831612573531,104.11128518620949,104.45257568359375,150718700
2020-09-24,102.55113797500798,107.5046416144481,102.38537296614106,105.52519226074219,167743300
2020-09-25,105.72996379838419,109.64011209223098,104.98888662302512,109.48409271240234,149981400
2020-09-28,112.1461013546261,112.44837956504263,109.97162802324053,112.09734344482422,137672400
2020-09-29,111.69758311216263,112.43865292735711,110.74198290705544,111.24903106689453,99382200
2020-09-30,110.95651186467023,114.34010645573794,110.79074682646134,112.92620849609375,142675200
2020-10-01,114.7106226562807,114.78863234602518,112.94569620243965,113.88179016113281,116120400
2020-10-02,110.07889017847046,112.49713819553232,109.4255758436502,110.20565032958984,144712000
2020-10-05,111.07349695083026,113.74526531692963,110.72246082221426,113.5989990234375,106243800
2020-10-06,112.81892262806667,113.22846975785129,109.45483490950848,110.34217834472656,161498200
2020-10-07,111.76582617611366,112.6726683499166,111.28802241183179,112.21437072753906,96849000
2020-10-08,113.35523433064257,113.5015006370164,111.73656676842208,112.10710906982422,83477200
2020-10-09,112.4093925986349,114.08656378648601,112.0583564226003,114.05731201171875,100506900
2020-10-12,117.07035922140598,122.06286774169322,116.30978334982996,121.30229187011719,240226800
2020-10-13,122.15061740846656,122.26763193691325,116.67056718260892,118.08445739746094,262330500
2020-10-14,117.98694718210373,119.96639642799329,116.6413136031742,118.1722183227539,150712000
2020-10-15,115.7637332845987,118.1819741959685,115.20792725389234,117.70417785644531,112559200
2020-10-16,118.25998458807123,118.52326543752153,115.85148929426413,116.05625915527344,115393800
2020-10-19,116.97284597845898,117.42139051387834,112.7799257876711,113.09195709228516,120639300
2020-10-20,113.3064853596234,116.01726645875162,112.75067930305906,114.58386993408203,124423700
2020-10-21,113.7647612616899,115.75396346252074,113.55023836168668,113.95978546142578,89946000
2020-10-22,114.5253328724893,115.10064494149853,111.73655015280667,112.86766815185547,101988000
2020-10-23,113.49173574533604,113.64775510639481,111.4342769177023,112.17535400390625,82572600
2020-10-26,111.1710235471979,113.64777555403136,110.06915706985596,112.18512725830078,111850700
2020-10-27,112.61414257382006,114.35957007435778,111.68780181918402,113.69650268554688,92276800
2020-10-28,112.18512875374776,112.55566364874979,108.33348372666579,108.43099212646484,143937800
2020-10-29,109.57186368811263,114.01831219479435,109.4060912247632,112.44840240478516,146129200
2020-10-30,108.29446818664717,109.20131035012999,105.03764183054732,106.14925384521484,190272600
2020-11-02,106.39301507304658,107.92391966714173,104.64758758408,106.06147766113281,122866900
2020-11-03,106.9293350359113,108.71376013684448,106.0224928792937,107.68991088867188,107624400
2020-11-04,111.29775793314307,112.71164798231274,109.55233047859787,112.08758544921875,138235500
2020-11-05,115.01289346688455,116.64131401748298,113.95979248109225,116.06600189208984,126387100
2020-11-06,115.57273140177695,116.43229602708031,113.43357855709559,115.93414306640625,114457900
2020-11-09,117.70211621905518,119.1575178931427,113.35544353875275,113.61917114257812,154515300
2020-11-10,112.86706693044832,114.85969395496241,111.48003200833709,113.27731323242188,138023400
2020-11-11,114.46896905922455,116.85230965844065,113.73638330100388,116.71556091308594,112295000
2020-11-12,116.84255382154495,117.7314207166171,115.81693072113664,116.44207000732422,103162300
2020-11-13,116.66674192406562,116.89139741334863,115.13319583001916,116.49092102050781,81581900
2020-11-16,116.15879706701332,118.1807334795776,115.40667896087977,117.50675964355469,91183000
2020-11-17,116.7741779499669,117.86816796066498,116.19787325311871,116.61788940429688,74271000
2020-11-18,115.85600932586726,117.03791358767974,115.26017224604259,115.28947448730469,76322100
2020-11-19,114.85967663013399,116.29554592271136,114.09778862645973,115.88529968261719,74113000
2020-11-20,115.88531221940879,116.01229108300883,114.56665918945185,114.61549377441406,73604300
2020-11-23,114.45920273719096,114.88898878015578,111.1088434668693,111.2065200805664,127959300
2020-11-24,111.26513373188881,113.16008391412161,109.97577558304761,112.4958724975586,113874200
2020-11-25,112.86703344600572,114.03916751883382,112.4958519428877,113.33588409423828,76499200
2020-11-27,113.86336408177817,114.76200083857178,113.52149221259015,113.88289642333984,46691300
2020-11-30,114.2540680812239,118.16119185275043,114.0977795532842,116.28577423095703,169410200
2020-12-01,118.20027268083436,120.60315308283555,117.22349166609008,119.87056732177734,127728200
2020-12-02,119.1868283254981,120.50548879201791,118.08306834880034,120.22222137451172,89004200
2020-12-03,120.65199182191449,120.90595698113327,119.37241103320297,120.08546447753906,78967600
2020-12-04,119.75335564285018,120.0073208033349,118.69843031675794,119.41148376464844,78260400
2020-12-07,119.47009601504965,121.67762342572043,119.41149153275923,120.87666320800781,86712000
2020-12-08,121.4822724663765,122.07810955502222,120.23198635344457,121.49203491210938,82225500
2020-12-09,121.63854040920427,123.02556768253118,118.19050456748764,118.952392578125,115089200
2020-12-10,117.7021162779425,120.99387109234236,117.36024440160968,120.37849426269531,81312200
2020-12-11,119.58729662299177,119.90963613747431,117.75095104891274,119.56776428222656,86939800
2020-12-14,119.75335272421145,120.48593849632398,118.71796721767839,118.952392578125,79184500
2020-12-15,121.45296055193862,124.9303063971683,121.2478374115688,124.9107666015625,157243700
2020-12-16,124.45167027239827,125.389371682003,123.62140046403383,124.84237670898438,98208600
2020-12-17,125.90708420602752,126.57130313801186,125.06705182129579,125.71173095703125,94359800
2020-12-18,125.96570828998297,126.10245705982724,123.19164584689403,123.71910858154297,192541500
2020-12-21,122.11716580798591,125.33077641507083,120.58361982974765,125.25263214111328,121251600
2020-12-22,128.55418175761582,131.28917225657673,126.63968393699342,128.8179168701172,168904800
2020-12-23,129.09140014420157,129.35512032302032,127.743437390027,127.91926574707031,88223700
2020-12-24,128.27092090321057,130.36123218201516,128.05602783585223,128.90582275390625,54930100
2020-12-28,130.87891392295424,134.1511218894807,130.41004823158806,133.51622009277344,124486200
2020-12-29,134.84462043635702,135.56742883965345,131.22075635748268,131.7384490966797,121047300
2020-12-30,132.43197135905453,132.83245515094322,130.3025810031429,130.6151580810547,96452100
2020-12-31,130.96676394462685,131.61144281274758,128.66156079259721,129.60903930664062,99116600
2021-01-04,130.419813747916,130.50772046788387,123.81677157197642,126.40524291992188,143301900
2021-01-05,125.8972925672046,128.6811241595061,125.44796678465465,127.96806335449219,97664900
2021-01-06,124.75446642211676,128.0071488340126,123.44557604986173,123.66046905517578,155088000
2021-01-07,125.37963807755663,128.57371684230972,124.89124746723652,127.88019561767578,109578200
2021-01-08,129.35509913564104,129.55046725691102,127.20618394212671,128.9839324951172,105158200
2021-01-11,126.1903600931944,127.14760145406545,125.51637870995441,125.9852294921875,100384500
2021-01-12,125.51636516935064,126.67873700583286,123.91444484041192,125.80940246582031,91951100
2021-01-13,125.77033487541826,128.39787854041427,125.5066146974837,127.85088348388672,88636800
2021-01-14,127.76295505402753,127.95830826895903,125.77031351003957,125.91683959960938,90221800
2021-01-15,125.78986283591505,127.19642993721087,124.05119375361772,124.18794250488281,111598500
2021-01-19,124.81309643726976,125.7215106737219,123.99260383334368,124.8619384765625,90757300
2021-01-20,125.6726241270603,129.41369646360525,125.5651776404679,128.96437072753906,104319500
2021-01-21,130.69330654954064,136.42700650318062,130.48817597250854,133.6920166015625,120150900
2021-01-22,133.1157150150256,136.60283037919487,131.88497630652225,135.8409423828125,114459400
2021-01-25,139.74808861764467,141.72117584234562,133.3696938895246,139.6015625,157611700
2021-01-26,140.2657387257932,140.9494823530756,138.08750665706705,139.83595275878906,98390600
2021-01-27,140.09967490857025,140.94948441192093,137.14980737284998,138.76148986816406,140843800
2021-01-28,136.28047622181393,138.6931262527624,133.52594691185897,133.90689086914062,142621100
2021-01-29,132.67619570373378,133.56507019639048,127.18668998356583,128.89605712890625,177523800
2021-02-01,130.64449230969086,132.2366505181197,127.88996202795502,131.0254364013672,106239800
2021-02-02,132.57847548555233,133.14501023071227,131.4844855801371,131.8556671142578,83305400
2021-02-03,132.6077812510319,132.61755859976557,130.50770809360628,130.83004760742188,89880900
2021-02-04,133.1352633782053,134.2097136169971,131.4649611835476,134.199951171875,84183100
2021-02-05,134.361383637691,134.4298527337004,132.9037994309717,133.78421020507812,75693800
2021-02-08,133.07009728305556,133.97986900574796,131.98424937796673,133.9309539794922,71297200
2021-02-09,133.6472186633411,134.87981130485002,132.89398418993693,133.0504913330078,76774200
2021-02-10,133.5103251089824,134.00923756318033,131.47558207421724,132.4440460205078,73046600
2021-02-11,132.94285528080232,133.42219841759544,130.85921352176112,132.1896209716797,64280000
2021-02-12,131.4266437121405,132.58096057062542,130.78100126920737,132.4244384765625,60145100
2021-02-16,132.54184204307595,133.05051647602303,129.90058012743768,130.29188537597656,80576300
2021-02-17,128.39406313668186,129.3429575974332,126.65279627456941,127.99298095703125,97918500
2021-02-18,126.38870666417387,127.17130227893666,124.63766222365031,126.88761901855469,96856700
2021-02-19,127.40604940993619,127.8658236438276,125.99738068709999,127.0440902709961,87668800
2021-02-22,125.22459753272622,126.89739584310223,122.86704112148782,123.25833892822266,103916400
2021-02-23,121.067072044615,123.95287914625916,115.81391675875304,123.12137603759766,158273000
2021-02-24,122.2213618277181,122.82786611832533,119.57033115552444,122.6224365234375,111039900
2021-02-25,121.96704059219421,123.70830769868415,117.91712502936959,118.35733032226562,148199500
2021-02-26,119.92251431654658,122.13334021289873,118.56276044849312,118.6214599609375,164560400
2021-03-01,121.05729069867618,125.14633726081128,120.11818049068046,125.00938415527344,116307900
2021-03-02,125.61589674931776,125.91914898981547,122.28987674743256,122.3974838256836,102260900
2021-03-03,122.09419895048056,122.97461692584996,119.18882336345308,119.40403747558594,112966300
2021-03-04,119.10078939752296,120.91053295934665,116.03889910024034,117.51603698730469,178155000
2021-03-05,118.34754097876571,119.28665097906885,115.01173723483151,118.77796173095703,153766600
2021-03-08,118.29862270369864,118.36709923943408,113.68132639872991,113.82806396484375,154376600
2021-03-09,116.43997360787498,119.40404133459487,116.20519796131644,118.45514678955078,129525800
2021-03-10,119.04212218796035,119.51167358003067,116.85085748034945,117.36933135986328,111943300
2021-03-11,119.87361000523832,120.52902944875325,118.62146316885641,119.30622863769531,103026500
2021-03-12,117.78017258073191,118.5334145770574,116.5671562971472,118.3964614868164,88105100
2021-03-15,118.76822048970244,121.30186060870128,117.79975671281828,121.29207611083984,92403800
2021-03-16,122.96485323576835,124.45178328205833,122.00618152746164,122.83768463134766,115227900
2021-03-17,121.35075339157471,123.12136654730853,119.67795534298575,122.04530334472656,111932600
2021-03-18,120.20621275113163,120.49968794214433,117.70191898445727,117.9073486328125,121229700
2021-03-19,117.29104365883211,118.7877505090129,117.07582954328501,117.37908172607422,185549500
2021-03-22,117.71169475504172,121.17466742071305,117.64321821066616,120.70510864257812,111912300
2021-03-23,120.64642246770546,121.53661758792646,119.4823136932633,119.87361145019531,95467100
2021-03-24,120.14749804522086,120.22575907651984,117.45733666722599,117.47689819335938,88530500
2021-03-25,116.93888575254493,119.0127585740185,116.41063491697949,117.96603393554688,98844700
2021-03-26,117.73127550973699,118.83669235952908,116.33239090614592,118.57256317138672,94071200
2021-03-29,119.00298664807106,119.91275082818898,118.10300696502964,118.74864196777344,80819200
2021-03-30,117.49649869548081,117.78018941248851,116.27369774116383,117.29106903076172,85671900
2021-03-31,119.0029908224551,120.83229628055129,118.51387043885552,119.49211120605469,118323800
2021-04-01,120.96923551452913,121.47791733984869,119.82468834663912,120.32359313964844,75089100
2021-04-05,121.17467974982267,123.41485187715786,120.39208419443258,123.16050720214844,88651200
2021-04-06,123.7474357865334,124.36372467715026,122.91593276997253,123.4637451171875,80171300
2021-04-07,123.09201613924569,125.13653540500879,122.41702773888204,125.11697387695312,83466700
2021-04-08,126.14410720812901,127.55277589093346,125.72347096558431,127.52342987060547,88844600
2021-04-09,126.97563580060692,130.14512586474413,126.65281460393234,130.1060028076172,106686700
2021-04-12,129.63642387988736,129.95924500781146,127.7875500939686,128.38427734375,91420000
2021-04-13,129.5582085139557,131.72990419313948,129.059296173719,131.50489807128906,91266500
2021-04-14,132.0037882044852,132.06248025187,128.79516024880334,129.1571044921875,87222800
2021-04-15,130.90813743338322,132.0624539400122,130.73204639954596,131.57333374023438,89347100
2021-04-16,131.37775207518385,131.73969642120264,130.37994220639808,131.2407989501953,84922400
